"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"3506696","2018-10-18 03:01:55","1702595","2.7500","184","138","D","5","<p>A couple are struggling to conceive, so they opt for IVF treatment. Instead of paying thousands of pounds, the Dad finds a groupon deal in a less-than-reputable clinic hoping to drum up some business.</p><p>&nbsp;</p><p>The clinic prides themselves on doing the least amount of work; an ovum is extracted by an experienced medical professional, and is placed in a cup of sperm. The trainee lab technician swirls the cup to ensure complete mixing, extracts the clean cell 10 minutes later, and delivers the cell proudly to the obstetrician for immediate implantation.</p><p>&nbsp;</p><p>This treatment does not work, however the groupon deal was buy-one-get-ten-free, and so the couple repeat the process. None of the attempts work (in this completely unrealistic scenario).</p><p>&nbsp;</p><p>What&rsquo;s the likely explanation?</p>","<p>1. The genotype of the cell was trisomy 18 which is inviable</p>","<p>2. The sperm were malformed meaning they were unable to undergo the cortical reaction</p>","<p>3. The Lab technician waited too long before implantation and the cell became inviable</p>","<p>4. The Lab technician did not allow time for the sperm to capacitate, meaning the cell wasn't even a zygote</p>","<p>5. The Obstetrician should have incubated the clean cell given to them to allow it to become ready for post-implantation</p>","<p>1. Trisomy 18 is viable for a start, and also let&rsquo;s face it, it&rsquo;s not the most likely reason since the whole procedure was doomed to fail right from the offset</p><p><br />2. Even normal sperm wouldn&rsquo;t have undergone the cortical reaction in this case.</p><p><br />3. The cell was never fertilised to start off with, so it was never going to be viable to form an embryo</p><p><br />4. Correct! Sperm usually take around 5 hours to capacitate in vitro (it&rsquo;s because they need to wait for levels of Fertillising Promoting Peptide (FPP) to decrease, which then means that FPP stops inhibiting the initiation of capacitation)</p><p><br />5. Again, since the cell extracted was clean (ie has no sperm on it), there was never going to be any viability of an unfertilised ovum.</p><p>&nbsp;</p>","Case 7"
"3512583","2018-10-19 22:59:08","1705318","3.1800","218","155","E","5","<p>A 38 year old lady presents to an ante-natal clinic at 12 weeks gestation. She has a BMI of 39.1kg/m&sup2;. The midwife is concerned she will have difficulty carrying out one of the components of the screening test for trisomic conditions.</p><p>&nbsp;</p><p>What component might the midwife be concerned about?</p><p>&nbsp;</p>","<p>Amniocentesis</p>","<p>Crown-rump length</p>","<p>Full blood count</p>","<p>Free beta-human chorionic gonadotrophin</p>","<p>Nuchal translucency measurement</p>","<p>A. Amniocentesis</p><p>&nbsp;</p><p>Amniocentesis is a diagnostic test. Although it may be difficult to carry out on women who are obese, it is not contraindicated&nbsp;</p><p><br />B. Crown-rump length</p><p>&nbsp;</p><p>Although more technically difficult in mothers who are obese, it should be possible to obtain an accurate measurement for crown-rump length</p><p><br />C. Full blood count</p><p>&nbsp;</p><p>While a full blood count is routinely used in pregnancy to screen for anaemia and other haematological conditions, it is not part of the screening for trisomic conditions</p><p><br />D. Free beta-human chorionic gonadotrophin</p><p>&nbsp;</p><p>This measurement is obtained from a blood sample, so there should be no difficulty in mothers who are obese</p><p>&nbsp;</p><p>E. Nuchal translucency measurement</p><p>&nbsp;</p><p>This is the single best answer. It is difficult to get an accurate measurement of nuchal translucency, from an ultrasound scan, in mothers who are obese</p>","Case 7, screening"
"3512918","2018-10-20 01:17:26","1703771","3.0200","201","133","C","5","<p>A pregnant woman with a genetic condition visits a genetic counsellor due to concern about whether her baby will have the condition.</p><p>The father of the baby does not have the condition.</p><p>It has been confirmed that the foetus is a girl.</p><p>What inheritance pattern would mean that the baby will definitely be affected by the condition (assuming that penetrance is 100%)?</p>","<p>Autosomal dominant</p>","<p>Autosomal recessive</p>","<p>Mitochondrial</p>","<p>X linked dominant</p>","<p>X linked recessive</p>","<p>A - incorrect. If the condition is autosomal dominant (eg Huntington's disease) the baby may not be affected, as if her mother is heterozygous she may inherit the recessive (normal) allele.</p><p>&nbsp;</p><p>B - incorrect. If the condition is autosomal recessive (eg sickle cell anaemia) the baby may not have the condition, as the father is not affected so has at least one copy of the dominant allele. If she inherits the dominant (normal) allele from her father she will not be affected</p><p>&nbsp;</p><p>C - correct. All children of a mother affected by a disease with a mitochondrial inheritance pattern will also have inherited the condition.</p><p>&nbsp;</p><p>D - incorrect. If the condition is X linked dominant (eg Fragile X syndrome) the baby will definitely not have the condition, as she will inherit a normal copy of the X chromosome from her father.&nbsp;The father's X chromosome must be normal, as if not then he would have the disease.</p><p>&nbsp;</p><p>E - incorrect. If the condition is X linked recessive (eg Haemophilia A) the baby will definitely not have the condition, as she will inherit a normal copy of the X chromosome from her father. The father's X chromosome must be normal, as if not then he would have the disease.</p><p>&nbsp;</p>","Case 7, genetics"
"3513006","2018-10-20 01:41:03","1703577","3.0400","196","140","A","5","<p>Maya, 37, is pregnant and attends a genetic counselling session. She is worried that her unborn son has the X-linked recessive disorder Haemophilia A. Past tests revealed that she is not a carrier, but her husband (the father) and his brother both have the disorder.</p><p>&nbsp;</p><p>What is the probability that the fetus has the disorder?</p>","<p>0</p>","<p>1/3</p>","<p>1/2</p>","<p>2/3</p>","<p>3/4</p>","<p>A is correct. In X-linked recessive disorders, ALL sons of affected men are UNAFFECTED.&nbsp;</p><p>For more info, see Dr Alex Murray's lecture on Family History and Probabilities.</p>","Case 7, screening, Family Trees, Inherited Disorders, Genetic Counselling"
"3513158","2018-10-20 02:57:45","1706079","3.0300","211","146","C","5","<p>&nbsp;You're strolling through the cochrane library one Monday morning before case, and catch eyes with the girl you pulled at Juice a couple days ago. Though at the time, you're memory was shrouded in a VK mist, now all too suddenly remember you did not use protection. Oops. You wonder, if conceived, how far along in development your mutual offspring might be.</p><p>Approximately how many days after fertilization does the blastocyst form?</p>","<p>1</p>","<p>3</p>","<p>5</p>","<p>8</p>","<p>14</p>","<p>The answer is C, 5, as taken from the end of case quiz. I know there's been some contradicting stuff on this but I guess we gotta take what case quiz says as true.</p><p><img src=""../images/view.php?file=299398"" alt=""no description"" /></p><p>By 8 days the blastocyst thing will be implanted and beginning gastrulation, and by 14 days gastrulation to be further under way</p>","Case 7, Gastrulation, Embryology"
"3513166","2018-10-20 03:02:54","1706079","2.5400","176","125","A","5","<p>There is a period of time when the embryoblast is in the uterine cavity before it implants. What structure is repsonsible for its nourishment during this time?</p>","<p>Endometrium</p>","<p>Perimetrium</p>","<p>Myometrium</p>","<p>Infundibulum</p>","<p>Ovary</p>","<p>A) Endometrium- if you think about it i guess its the only one really in contact with the emrbyoblast</p><p>B) Perimetrium is on the outside of the uterus&nbsp;</p><p>C) Myometrium is the muscular layer that contracts</p><p>D) Infundibulum is the opeing at the end of the uterine tube with fimbae which receieve the egg- wrong place completely</p><p>E) Ovary is not in the uterus</p>","Case 7, Embryology"
"3514741","2018-10-19 01:14:25","1705318","2.7400","193","135","B","5","<p>A 28 year old lady, with a history of schizophrenia, presents to her GP after discovering she is pregnant. The GP is eager to discuss the lady&rsquo;s medications.</p><p>&nbsp;</p><p>What medication might the GP be particularly concerned about?</p>","<p>Ibuprofen</p>","<p>Lithium carbonate</p>","<p>Lorazepam</p>","<p>Sodium valporate</p>","<p>Vitamin A supplements</p>","<p>A. Ibuprofen</p><p>&nbsp;</p><p>Although ibuprofen should be avoided in pregnancy unless the potential benefit outweighs the risk. There is no indication for its use here</p><p><br />B. Lithium carbonate</p><p>&nbsp;</p><p>This the single best answer. Lithium is used in schizophrenia in order to manage mania and aggressive behaviour, and is extremely toxic to the foetus</p><p><br />C. Lorazepam</p><p>&nbsp;</p><p>This is correct. Lorazepam is a benzodiazepine. They are used to manage axiety and convulsions. Use of benzodiazepines in pregnancy can cause neonatal withdrawal symptoms. Lorazepam may be used to manage &nbsp;anxiety in schizophrenia, but lithium is more appropriate to treat the main symptoms of schizophrenia</p><p><br />D. Sodium valproate</p><p>&nbsp;</p><p>Sodium valporate is used in epilepsy, and its use should be avoided in pregnancy since it is teratogenic. There is no indications for use of sodium valporate in this case</p><p><br />E. Vitamin A supplements</p><p>&nbsp;</p><p>Vitamin A supplements are used to treat acne and other skin conditions. Their use in pregnancy may lead to toxicity in the foetus. There is no indication for their use in this case</p>","Case 7, Pharmacology"
"3514778","2018-10-21 03:00:28","1702904","2.9800","203","138","E","5","<p>A 28 year old women is pregnant. It has now been 5 days since fertilisation. What two parts does the blastocyst differentiate in to initially?</p>","<p>Cytotrophoblast and syncytiotrophoblast</p>","<p>Epiblast and hypoblast</p>","<p>Primitive node and primitive streak</p>","<p>Primitive yolk sac and amniotic cavity&nbsp;</p>","<p>Trophoblast and inner cell mass</p>","<p>Initially the blastocyst differentiates in to the trophoblast and inner cell mass. Then the inner cell mass will form the bilaminar disc(epiblast and hypoblast) and the trophoblast will differentiate in to cytotrophoblast and syncytiotrophoblast.</p>","Case 7, Embryology"
"3515040","2018-10-21 08:02:23","1705318","3.1300","128","84","C","5","<p>A paediatrician is carrying out a baby check on a 1 hour old full-term newborn. She notices a small tuft of dark hair on the lower back.&nbsp;</p><p>&nbsp;</p><p>What is the <strong>physical</strong> cause of the condition which this newborn is likely to have?</p>","<p>Absence of the notochord</p>","<p>Cadherin deficiency</p>","<p>Failure of neural tube closure</p>","<p>Vitamin B9 deficiency&nbsp;</p>","<p>Wnt protein deficiency&nbsp;</p>","<p>A.&nbsp;Absence of the notochord</p><p>&nbsp;</p><p>This could be correct. Absence of the notochord would lead to non-formation of the neural crest and neural tube (since the notochord is responsible for the primary inductive event which signals for the formation of these structures). However, an embryo that fails to form the notochord would be non-viable, and the foetus in this case has been born.</p><p>&nbsp;</p><p>B.&nbsp;Cadherin deficiency</p><p>&nbsp;</p><p>This is correct. E-cadherin and N-cadherin are the proteins responsible for the closure of they neural tube. However, this is a <strong>biochemical</strong> issue which would go on to cause the <strong>physical</strong>&nbsp;failure of the neural tube to close</p><p>&nbsp;</p><p>C.&nbsp;Failure of neural tube closure</p><p>&nbsp;</p><p>This is the single best answer. If the neural tube fails to close, the result is spina bifida, which may present with a small tuft of hair on the lower back</p><p>&nbsp;</p><p>D.&nbsp;Vitamin B9 deficiency</p><p>&nbsp;</p><p>This is correct. Vitamin B9 deficiency can result in neural tube defects in the newborn. However, this is a&nbsp;<strong>nutritional</strong> deficiency which would go on to cause the <strong>physical</strong> failure of the neural tube to close</p><p>&nbsp;</p><p>C.&nbsp;Wnt protein deficiency</p><p>&nbsp;</p><p>Wnt protein deficiency causes visceral organs to be present outside the body when the foetus is born. There is no link to spina bifida</p><p>&nbsp;</p>","-"
"3516179","2018-10-22 04:31:28","1704981","2.7000","185","133","D","5","<p>Jayne is 38 years old and 20 weeks pregnant. She is off to her local antenatal clinic with her husband for her second screening test. At her first scan at 11 weeks, they had identified her as high risk for Down's syndrome. Her BMI is 31.4 kg/m<sup>2</sup>.&nbsp;</p><p>&nbsp;</p><p>What is the most likely method of screening the midwife will carry out?</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Amniocentesis</p>","<p>Combined test</p>","<p>Carrier testing</p>","<p>Quadruple test</p>","<p>Chorionic villus sampling</p>","<p>A- Incorrect. Amniocentesis is used as a diagnostic test, not a screening test.</p><p>&nbsp;</p><p>B- Incorrect. While the combined test is used in screening for Down's syndrome, Jayne is classed as obese and so the quadruple test tends to be preferred</p><p>&nbsp;</p><p>C- Incorrect. Most cases of Trisomy 21 are not inherited and so this would be an inappropriate method.</p><p>&nbsp;</p><p>D- Correct. The quadruple test is a screening test done with high risk individuals, and would be the most appropriate between the quadruple test and the combined test due to Jayne's BMI.</p><p>&nbsp;</p><p>E- Incorrect. Chorionic villus sampling is a diagnostic test.&nbsp;</p>","Case 7, screening"
"3516766","2018-10-22 11:04:36","1703555","2.7900","175","126","A","3","<p>A 26 year old multigravida arrives at your clinic. In her notes you see that she unfortunately had a miscarriage in the first trimester of her last pregnancy and is worried that it may happen again.</p><p>&nbsp;</p><p>Which genetic abnormality is most likely to cause a miscarriage?&nbsp;</p>","<p>Trisomy 16</p>","<p>Mosaic digyny</p>","<p>Turner syndrome</p>","","","<p>A: 60% of first trimester miscarriages are caused by trisomy 16.&nbsp;</p><p>&nbsp;</p><p>B: If it is a mosaic digyny = more likely to survive to birth. Because all the genes are upregulated in a triploidy.&nbsp;</p><p>&nbsp;</p><p>C: 20% caused by Turner syndrome&nbsp;</p>","Case 7, genetics, Genetic Counselling, Inherited Disorders"
"3516779","2018-10-22 11:15:24","1703555","2.8300","173","121","A","4","<p>What are the main features of a syndrome?&nbsp;</p>","<p>Pattern of malformations occurring together with a specific common cause.&nbsp;</p>","<p>Linked malformations with no pattern.&nbsp;</p>","<p>Cannot be diagnosed.&nbsp;</p>","<p>The symptoms present at different stages in life.&nbsp;</p>","","<p>A: This is correct. E.g. VACTERL (vertebral defects, anal atresia, cardiac defects, trachea-oesophageal fistula, renal anomalies and limb abnormalities).</p><p>&nbsp;</p><p>B: Incorrect.<br /><br />C: Incorrect. The diagnosis can be made and the risk of recurrence is known.&nbsp;<br /><br />D: Not fully correct. Some of the malformations can extend into the first few years of life though may be present at birth. &nbsp;</p>","Case 7, Inherited Disorders"
"3516790","2018-10-22 11:24:37","1705120","3.0800","200","132","E","5","<p>Jone is a 22-year-old woman with Prader-Willi syndrome. She attends a flu-jab clinic at her local GP where you are practicing your IM injections. The nurse supervising is unfamiliar with the specifics of the syndrome and once Jone has left, asks you how the condition is inherited. You discuss how deletion of specific regions of either parental chromosomal arm can cause disease.&nbsp;</p><p>&nbsp;</p><p>If Jone decided to have children, what condition, if any, would her offspring be at increased risk of?</p>","<p>None. She is infertile.</p>","<p>Prader-Willi syndrome.</p>","<p>Leber Hereditary Optic Neuropathy (LHOP)</p>","<p>Fragile X disease</p>","<p>Angelman syndrome.</p>","<p><em><strong>A -</strong></em>&nbsp;In reality, most likely option since those with PWS have very poor development of sexual characteristics, often requiring HRT as a result of precocious puberty. Only 2 cases have been recorded of a female with PWS producing live offspring. However, question is phrased to suggest she is able to conceive therefore is not the correct answer.</p><p>&nbsp;</p><p><em><strong>B -</strong></em>&nbsp;Incorrect, silencing of the&nbsp;<em>paternal&nbsp;</em>chromosome is responsible for PWS. Jone having PWS will not increase the risk of inheritance.</p><p>&nbsp;</p><p><em><strong>C -</strong></em>&nbsp;Incorrect, LHON is due to point mutations in the mitochondrial genome. Jone would need to have this condition for vertical transmission to occur.</p><p>&nbsp;</p><p><em><strong>D -</strong></em>&nbsp;Incorrect, Fragile X disease is caused by an expansion of the FMR1 gene on the X chromosome.</p><p>&nbsp;</p><p><em><strong>E -</strong></em>&nbsp;Single best answer. If Jone was able to successfully conceive, her baby would have a 50% chance of having Angelman syndrome. This is because the maternal gamete has a 50% of containing Jone's chromosome 5 with the deletion. Inheritance of deletion in this region from the maternal chromosome leads to Angelman syndrome&nbsp;</p><p>&nbsp;</p><p>Source - Unusual Patterns of Inheritance Plenary, Case</p><p>7<img src=""../images/view.php?file=299717"" alt=""no description"" /></p>","Case 7, genetics"
"3516855","2018-10-22 11:53:13","1703555","2.7900","190","131","B","3","<p>Why might a mother with Prader-Willi syndrome have a child with Angelman Syndrome?&nbsp;</p>","<p>Mother passes on her unaffected chromosome 15 but the father's genes are imprinted in this area.&nbsp;</p>","<p>Mother passes on her affected chromosome 15.&nbsp;</p>","<p>Mother's genes are always imprinted.</p>","","","<p>A: Incorrect. This will lead to a normally functioning chromosome 15 because for some part of chromosome 15 the father's version is always imprinted but the mother's is normal.&nbsp;</p><p>&nbsp;</p><p>B: Correct. There is a 50% chance of an affected child. The mother can produce two types of gametes, one with the deletion on chromosome 15 and another without. If the mother passes on her chromosome 15 with the 15q11-q13 deletion, the child will have Angelman syndrome (deletion on the maternal chromosome 15) because the crucial father's genes in this region of chromosome 15 are ALWAYS imprinted. &nbsp;</p><p>&nbsp;</p><p>C: Not fully correct. The crucial paternal gene (UBE3A) is always imprinted. Only if this is deleted on the maternal version of chromosome 15 it results in Angelman syndrome.&nbsp;</p>","Case 7, genetics, Embryology, Inherited Disorders"
"3516882","2018-10-22 12:04:29","1703555","2.8400","192","134","C","3","<p>What are the main changes to the sperm during capacitation?&nbsp;</p>","<p>Fusion to the zona pellucida.</p>","<p>Hydrolytic enzymes are released from the acrosome.&nbsp;</p>","<p>Removal of proteins from the plasma membrane around the acrosomal region.</p>","","","<p>A: This happens during the acrosome reaction.&nbsp;</p><p>&nbsp;</p><p>B: This happens to allow the sperm to digest the membrane of the egg during fertilisation.&nbsp;</p><p>&nbsp;</p><p>C: Correct. This happens during the conditioning of the sperm to enable them to pass the corona cells and start the acrosome reaction.&nbsp;</p>","Case 7, Embryology"
"3518228","2018-10-23 06:58:09","1703577","2.8900","197","137","A","5","<p>Karen, 28, is a new mother who is debating whether to breast or bottle feed her newborn. Formula milk contains casein and a small amount of one other important protein. What is this protein?</p>","<p>Alpha-lactalbumin</p>","<p>Beta-lactoglobin</p>","<p>IgA</p>","<p>IgG</p>","<p>Oligosaccharides</p>","<p>A is correct. Alpha-lactalbumin promotes growth of bifidobacterium, a key part of intestinal flora. There are no immunoglobulins in formula milk. Oligosaccharides are found in formula milk, but they are sugars, not proteins.</p>","Case 8, Lactation, Breastfeeding, Breastmilk"
"3530388","2018-10-29 10:26:53","1701827","2.7200","171","125","B","5","<p>It's late on a Tuesday night in A&amp;E UHW, you're working as an F1. Called to cubical one to view Dorothy who has presented with the onset of fever and malaise you read in the notes that the SHO has scrawled&nbsp;- &nbsp; 'Viral replication cycle? - patient asked for explaination'.&nbsp;</p><p>&nbsp;</p><p>What is the 3rd step in the generic viral replication Cycle?</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Biosynthesis&nbsp;</p>","<p>Uncoating</p>","<p>Attachment</p>","<p>Assembly</p>","<p>Release</p>","<ol><li>Attachment</li><li>Penetration</li><li>Uncoating</li><li>Biosynthesis</li><li>Assembly&nbsp;</li><li>Release<img src=""https://s3-us-west-2.amazonaws.com/courses-images/wp-content/uploads/sites/1094/2016/11/03154532/OSC_Microbio_06_02_RepAnVirus.jpg"" alt="""" width=""1290"" height=""1103"" /></li></ol>","Case 9"
"3530403","2018-10-29 10:45:11","1701827","2.7900","165","123","B","5","<p>Its late on a Tuesday night and Dorothy continues to be intrigued about her viral infection. At the brilliant age of 92 she's more interested about viruses than the SHO had every been. Panicked the SHO decides to hand her over to a very keen F1 who he hopes paid more attention than he did at medical school. Dorothy is particularly interested in sentinel cells having read an article about them in yesterdays paper.&nbsp;</p><p>&nbsp;</p><p>What is least likely to be true about sentinel cells?</p>","<p>Sentinel cells refer to a set of cells which act as the bodies first line of defence, embedding themselves in a range of tissues including the skin</p>","<p>Sentinel cells refer to immune system cells which cannot become antigen presenting cells</p>","<p>Sentinel cells include macrophages and DCs</p>","<p>Sentinel cells detect pathogens via PAMPS</p>","<p>The dendritic cell is a type of sentinel cell and bridges the gap between the innate and adaptive immune systems</p>","<p>All the others are true, B is least likely to be correct as sentinel cells include macrophages and DCs which can both become APCs.</p>","Case 9"
"3530434","2018-10-29 11:05:08","1701827","2.7200","179","130","B","5","<p>Late on Tuesday night Dorothy presents to A&amp;E. A SHO quickly diagnoses her with HSV 1 and prescribes some antivirals. However, Dorothy is keen to find out more about her condition and asks a passing, exhausted F1 :</p><p>&nbsp;</p><p>What TLR is the most important in detecting the herpes viruses?&nbsp;</p>","<p>TLR 1</p>","<p>TLR 9</p>","<p>TLR 11</p>","<p>TLR 13</p>","<p>TLR 12</p>","<p>TLR 9 is the one which is most suited to detecting the herpes virus. TLR 11, 12 and 13 do exist but are not found in humans and TLR 1 detects peptidoglycan.&nbsp;<img src=""https://www.frontiersin.org/files/Articles/32049/fcimb-02-00122-HTML/image_m/fcimb-02-00122-g001.jpg"" alt="""" width=""744"" height=""570"" /></p>","Case 9"
"3530466","2018-10-29 11:25:41","1701827","2.3400","160","117","C","5","<p>As Tuesday night turns into Wednesday morning Dorothy's, aged 92, interest in viruses fails to waiver. Concerned that she doesn't understand the entire picture she bombards the F1 doctor with questions about her immediate innate immune system regarding viruses.&nbsp;</p><p>&nbsp;</p><p>What is least likely to be true from the following options?</p>","<p>Viruses may trigger activation of the complement system via the lectin pathway</p>","<p>Viruses may trigger activation of the complement system via the alternative pathway</p>","<p>This section of immunity occurs 4 hrs to 4 days after initial exposure.&nbsp;</p>","<p>The virus is recognised by resident effector cells</p>","<p>The virus invades tissues and begins to replicate</p>","<p>C is incorrect as this describes the induced innate immunity section. The immediate innate immunity lasts from 0 to 4hrs. Resident effector cells include cells such as macrophages, mast cells, limited numbers of effector memory T cells, NK cells and conventional dendritic cells.&nbsp;</p>","Case 9"
