"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"1756528","2015-10-21 02:43:24","1500212","2.8400","92","63","B","5","<p>What does the Long Thoracic nerve innervate?</p>","<p>Biceps Brachi</p>","<p>Serratus Anterior</p>","<p>Coracobrachialis</p>","<p>Deltoid</p>","<p>Pectoralis Major</p>","<p>Serratus Anterior</p>","Anatomy"
"1756529","2015-10-21 02:43:32","1502507","2.8300","82","58","B","5","<p>What is the neurotransmitter used by the parasympathetic nervous system in stimulation of the heart</p>","<p>nor-adrenaline</p>","<p>Acetyl-choline</p>","<p>Adrenaline</p>","<p>Calcium ions</p>","<p>chloride ions</p>","<p>remember the acronym SNOR PAC sympathetic- nor adrenalin Parasympathetic - acetyl choline</p>","-"
"1756530","2015-10-21 02:43:42","1506254","2.7400","88","58","A","3","<p>What nerve innervates the serratus anterior?</p>","<p>Long thoracic nerve</p>","<p>axillary nerve&nbsp;</p>","<p>medial pectoral nerve&nbsp;</p>","","","<p>the long thoracic nerve innervates the serratus anterior muscle&nbsp;</p>","Anatomy"
"1756537","2015-10-21 02:44:51","1501230","3.0300","96","58","B","4","<p>What are the four rotator cuff muscles?</p>","<p>Teres major, Infraspinatious, Subscapularis, Supraspinatous</p>","<p>Infraspinatous, Supraspinatous, Teres minor, Subscapularis</p>","<p>Pectoralis minor, Supraspinatous, Infraspinatous, Subclavious</p>","<p>Subclavious, Teres major, Supraspinatous, Infraspinatous</p>","","<p>Teres minor, supraspinatous, infraspinatous and subclavious are the four rotator cuff muscles. See your first dissection manual for a diagram :)</p>","-"
"1756541","2015-10-21 02:45:04","1501739","2.9800","93","58","E","5","<p>Which artery is used to measure blood pressure</p>","<p>Radial artery</p>","<p>Ulnar artery</p>","<p>Subclavian artery</p>","<p>Axillary artery</p>","<p>Brachial artery</p>","<p>Put the stethoscope on the brachial artery at the anterior elbow</p>","-"
"1756542","2015-10-21 02:45:41","1302476","2.9600","71","49","B","5","<p>Which metabolic pathway is prevalent in skeletal muscle fibres during the first few minutes of intense exercise?</p>","<p>TCA Cycle</p>","<p>Anaerobic Glycolysis</p>","<p>Beta Oxidation</p>","<p>Electron Transport Chain</p>","<p>Protein Synthesis</p>","<p>During the first few minutes of intense exercise, muscle fibres are working anaerobically, via glycolysis.</p>","-"
"1756543","2015-10-21 02:45:52","1508118","3.0000","82","53","E","5","<p>What is the innervation of teres major?</p>","<p>lateral pectoral nerve&nbsp;</p>","<p>axillary nerve&nbsp;</p>","<p>suprascapular nerve&nbsp;</p>","<p>upper subscapular nerve&nbsp;</p>","<p>lower subscapular nerve&nbsp;</p>","<p>Lower&nbsp;</p>","-"
"1756545","2015-10-21 02:46:40","1503961","3.0600","87","51","C","5","<p>What nerve innervates the deltoid?</p>","<p>Subscapular Nerve</p>","<p>Spinal Accessory Nerve</p>","<p>&nbsp;</p><p>Axillary Nerve</p>","<p>Musculocutaneous Nerve&nbsp;</p>","<p>Dorsal Scapula Nerve</p>","<p>The axillary nerve innervates the deltoid.The axillary nerve originates from the anterior rami of the cervical nerves C5 and C6, via the superior trunk, posterior division of the superior trunk, and the posterior cord of the brachial plexus.</p>","-"
"1756546","2015-10-21 02:46:50","1507573","2.9400","98","66","D","5","<p>Which nerve innervates the biceps brachii?</p>","<p>Axillary nerve</p>","<p>Radial nerve</p>","<p>Ulnar Nerve</p>","<p>Musculocutaneous nerve</p>","<p>Median nerve</p>","<p>the musculocutaneous nerve innervates the biceps brachii along with the brachialis and coracobrachialis</p>","Anatomy"
"1756547","2015-10-21 02:46:51","1508548","2.9800","74","50","D","5","<p>What nerve innervates the Rhomboids Major &amp; Minor? &nbsp;</p>","<p>Axillary Nerve</p>","<p>Median Nerve</p>","<p>Long Thoracic Nerve</p>","<p>Dorsal Scapular Nerve&nbsp;</p>","<p>Pectoral Lateral Nerve&nbsp;</p>","<p>Both the Rhomboids Major &amp; Minor are innervated by the Dorsal Scapular Nerve.</p>","-"
"1756552","2015-10-21 02:48:18","1502272","2.5100","81","45","D","5","<p>What is the name of the process in which glucose is made in the liver using amino acids and fatty acids as the substrates?</p>","<p>Glycolysis</p>","<p>Glycogenolysis</p>","<p>Glycogen</p>","<p>Gluconeogenesis</p>","<p>Condensation</p>","<p>The answer is gluconeogenesis.&nbsp;</p>","-"
"1756553","2015-10-21 02:48:27","1505555","2.8700","91","60","E","5","Which nerve innervates the trapezius?","Dorsal scapular nerve","Pectoral medial nerve","Radial nerve","Ulnar nerve","Spinal accessory nerve","","-"
"1756556","2015-10-21 02:46:04","1503397","2.8200","116","62","B","5","<p>What is the action of the pectoral is major?&nbsp;</p>","<p>Abduct &nbsp;the humerus&nbsp;</p>","<p>Adducts the humerus</p>","<p>Extends the humerus&nbsp;</p>","<p>Levates the scapular</p>","<p>laterally rotates the humerus</p>","<p>Pectoralis major is innervated by the lateral and medial pectoral nerves. It adducts, flexes humerus and rotates it medially</p>","Anatomy, Upper limb"
"1756557","2015-10-21 02:49:06","1506196","3.0100","118","69","A","5","<p>Which nerve innervates the anterior arm?</p>","<p>musculocutaneous nerve</p>","<p>radial nerve</p>","<p>ulnar nerve</p>","<p>axillary nerve&nbsp;</p>","<p>median nerve&nbsp;</p>","","Anatomy"
"1756561","2015-10-21 02:49:51","1504277","3.1000","84","49","A","5","<p>What innerveates the flexor carpi ulnaris&nbsp;</p>","<p>ulnar nerve</p>","<p>median nerve</p>","<p>radial nerve</p>","<p>musculocutaneous nerve&nbsp;</p>","<p>axillary nerve&nbsp;</p>","","-"
"1756567","2015-10-21 02:50:48","1507568","1.8000","121","69","A","5","<p>Where does beta oxidation occur</p>","<p>Skeletal muscle&nbsp;</p>","<p>Heart</p>","<p>Liver</p>","<p>cartilage</p>","<p>bone&nbsp;</p>","<p>occurs in skeletal muscle to provide atp for movement, usually while fasting.&nbsp;</p>","PCS Unit 1"
"1756569","2015-10-21 02:51:09","1407110","2.9400","113","64","D","5","<p>An influx of sodium ions into an excitable cell occurs at which stage of an action potential?</p>","<p>Repolarisation</p>","<p>Relative refractory period</p>","<p>Hyperpolarisation</p>","<p>Depolarisation&nbsp;</p>","<p>Resting state</p>","<p>Correct, an influx of positive sodium ions occurs at depolarisation when the membrane potential becomes less negative</p>","Action Potentials"
"1756570","2015-10-21 02:52:17","1504536","3.1200","131","66","A","5","<p>What enzyme is part of the rate determining step for glycolysis?</p>","<p>Phosphofructokinase</p>","<p>Hexokinase</p>","<p>Enolase</p>","<p>Pyruvate kinase</p>","<p>Aldolase</p>","<p>Phosphofructokinase is the rate determining step as it is the slowest step in the overall reaction</p>","PCS Unit 1"
"1756572","2015-10-21 02:52:21","1468438","2.8300","91","54","A","5","<p>What is the muscle that flex the interphalangeal joints?</p>","<p>&nbsp;</p><p>Flexor &nbsp;digitorum profundus</p>","<p>felxor digitorum superficialis</p>","<p>brachioradialis</p>","<p>lumbricals</p>","<p>Flexor digi minimi</p>","<p>The flexor digitorum muscle is originated from the medial epichondyle humerus and inserted to the distal phalanx of four fingers</p><p>&nbsp;</p>","Anatomy"
"1756577","2015-10-21 02:52:56","1504088","3.1200","132","66","B","5","<p>Which nerve innervates the deltoid?</p>","<p>Median nerve</p>","<p>Axillary nerve</p>","<p>Long thoracic nerve</p>","<p>Radial nerve</p>","<p>Ulna nerve</p>","","-"
"1756578","2015-10-21 02:54:26","1502637","3.0600","123","63","A","5","<p>Which ion is released in the post-synaptic membrane during an IPSP?</p>","<p>Chloride ion</p>","<p>Potassium ion</p>","<p>Sodium ion</p>","<p>Calcium ion</p>","<p>Magnesium ion</p>","<p>Chloride ions are released at the post synaptic membrane during an IPSP.</p>","-"
"1756816","2015-10-21 04:26:24","1406180","2.5900","89","59","A","5","<p>What is the function of levator scapulae?</p>","<p>Elevate the scapula</p>","<p>Retract the scapula</p>","<p>Abduct the arm</p>","<p>External rotation of the arm</p>","<p>Internal rotation of the arm</p>","<p>Levator scapulae elevates the scapula</p>","Anatomy"
"1756817","2015-10-21 04:26:33","1403393","2.8600","93","57","C","5","<p>What is not checked during a NEWS test</p>","<p>Oxygen saturation</p>","<p>Respiratory rate</p>","<p>Blood glucose levels</p>","<p>Pulse</p>","<p>Conciousness level&nbsp;</p>","<p>Blood glucose level is not part of the NEWS test but still provides important information on patients health</p>","Clinical Skills"
"1756818","2015-10-21 04:26:42","1507248","2.2100","91","57","D","5","<p>What is the largest bone in the human body?</p>","<p>humerus</p>","<p>spine</p>","<p>scapula</p>","<p>femur</p>","<p>scull</p>","<p>it is femur</p>","Anatomy"
"1756821","2015-10-21 04:27:20","1502998","2.9200","101","64","C","5","<p>Which muscle is not part of &nbsp;the rotator cuff muscles ?</p>","<p>Supraspinatus&nbsp;</p>","<p>Teres minor</p><p>&nbsp;</p>","<p>Teres major</p>","<p>Infraspinatus&nbsp;</p>","<p>Subscapularis&nbsp;</p>","","Anatomy"
"1756822","2015-10-21 04:25:42","1508035","3.2700","164","91","B","5","<p>Where is the nucleus of an adipose cell located?</p>","<p>The centre</p>","<p>The periphery</p>","<p>it doesn't have one</p>","<p>It has multiple nuclei</p>","<p>It's random</p>","<p>The nucleus is forced to the edge of the cell due to a large vacuole in the centre of the cell taking up all of the room in the centre.&nbsp;</p>","PCS Unit 1, Cellular biology, Histology"
"1756824","2015-10-21 04:28:01","1404532","2.8200","136","78","D","4","<p>Which nerve supplies the anterior compartment of the arm?</p>","<p>Ulnar nerve&nbsp;</p>","<p>Median nerve&nbsp;</p>","<p>Radial nerve</p>","<p>Muscolucataneous nerve&nbsp;</p>","","<p>The muscolucatenous nerve supplies the anterior arm (the biceps).&nbsp;</p>","Biceps, PCS Unit 1, Upper limb, Anatomy"
"1756829","2015-10-21 04:29:15","1502566","2.9700","81","58","C","5","<p>Which carpel bone is most vulnerable to most vulnerable to fracture&nbsp;</p>","<p>hamate</p>","<p>capitate&nbsp;</p>","<p>scaphoid&nbsp;</p>","<p>pisiform</p>","<p>lunate</p>","<p>this is because when you fall on the ground this is the first bone that hits it&nbsp;</p>","Anatomy"
"1756830","2015-10-21 04:29:28","1507177","3.0100","140","81","B","5","<p>What nerve innervates serratus anterior?</p>","<p>axillary</p>","<p>long thoracic</p>","<p>thoracodorsal</p>","<p>subscapularis</p>","<p>dorsal scapula</p>","<p>the long thoracic nerve.</p>","PCS Unit 1, Innervation, Upper limb"
"1756833","2015-10-21 04:29:59","1503888","3.0800","92","62","C","5","<p>Which of these is not made of muscle tissue?&nbsp;</p>","<p>Flexor carpi ulnaris&nbsp;</p>","<p>Flexor digitorum superficialis</p>","<p>Flexor retinaculum</p>","<p>Palmaris longus</p>","<p>Pronator quadratus&nbsp;</p>","<p>Flexor retinaculum is not a muscle, it is a band of connective tissue&nbsp;</p>","Anatomy"
"1756834","2015-10-21 04:30:29","1500242","3.0400","140","84","D","5","<p>How many muscles compose of the superficial layer of the anterior forearm?&nbsp;</p>","<p>1</p>","<p>2</p>","<p>3</p>","<p>4</p>","<p>5</p>","<p>Flexor carpi radialis, flexor carpi ulnaris, pronator teres, palmaris longus</p>","PCS Unit 1, Anatomy, Upper limb"
"1756841","2015-10-21 04:32:53","1508069","3.1000","121","69","D","5","<p>Which facilitated diffusion uniporter has the lowest affinity for Glucose</p>","<p>GLUT-1</p>","<p>GLUT-3</p>","<p>GLUT-5</p>","<p>GLUT--2</p>","<p>GLUT-4</p>","<p>GLUT-2 is found in the liver, intestine, kidney, pancreatic beta-cells and the brain. In response to a high glucose concentration, after the intake of food, GLUT-2 increases the uptake of glucose into beta cells stimulating insulin secretion.</p>","PCS Unit 1"
"1756850","2015-10-21 04:35:27","1506195","3.0800","98","65","E","5","<p>What is the most lateral and proximal bone of the Carpus?</p>","<p>Capitulum</p>","<p>Capitate</p>","<p>Trapezium&nbsp;</p>","<p>Triquetrum</p>","<p>Scaphoid</p>","<p>Lateral means that the bone is further from the medial plane, proximal means close to an attachment of the limb. The bone in question is thus the Scaphoid.</p>","Anatomy"
"1756853","2015-10-21 04:32:54","1505858","3.1200","109","67","D","4","<p>What causes wrist drop???</p>","<p>Damage to the ulnar nerve</p>","<p>Damage to the median nerve</p>","<p>Damage to the capitulum of the humerus</p>","<p>damage to the radial nerve</p>","","<p>the radial nerve is the terminal branch of the posterior chord of the brachial plexus - if the posterior chord is damaged this &nbsp;may cause wrist drop in which the patient is unable to lift the wrist</p>","Anatomy"
"1756854","2015-10-21 04:36:34","1408349","3.2400","120","70","C","5","<p>Carpal tunnel syndrome is caused by the compression of which nerve?</p>","<p>Radial nerve</p>","<p>Ulnar nerve</p>","<p>Median nerve</p>","<p>Musculocutaneous nerve</p>","<p>Axillary nerve</p>","<p>The carpal tunnel is a narrow passage in your wrist made up of the carpals and flexor retinaculum in which the median nerve passes through.</p>","Anatomy"
"1756857","2015-10-21 04:37:09","1502051","1.3000","103","70","D","5","<p>Which is the third section of the brachial plexus (starting with the C and T spinal sections as number 1)?&nbsp;</p>","<p>Chords</p>","<p>Devisions</p>","<p>Roots</p>","<p>Trunks</p>","<p>Terminal nerves</p>","<p>Following the T and C spinal nerves the order of sections of the brachial plexes goes:</p><p>Roots, trunks, decisions, cords, terminal nerves</p><p>&nbsp;</p>","Innervation, Anatomy, Upper limb"
"1756862","2015-10-21 04:38:25","1403623","2.9400","82","54","C","4","<p>Which of the following blood glucose readings would you expect in a healthy person?</p>","<p>3.3</p>","<p>3.6</p>","<p>4.2</p>","<p>2.9</p>","","<p>healthy range is 4-8</p>","Clinical Skills, NEWS scores"
"1756873","2015-10-21 04:40:29","1504068","2.7500","74","53","B","5","<p>What muscle is responsible for the opposing movement of the Thumb?</p>","<p>Flexor Pollicis Brevis</p>","<p>Opponens Pollicis</p>","<p>Adductor Pollicis</p>","<p>Abductor Pollicis Brevis</p>","<p>Opponens Digiti Minimi</p>","<p>Opponens- opposite movement</p><p>Pollicis- Thumb</p><p>It helps move the thumb towards little finger.</p>","Anatomy"
"1757085","2015-10-21 06:42:50","1505203","3.0100","113","73","C","5","<p>Which nerve innervates the Triceps?</p>","<p>Ulnar nerve</p>","<p>Musculocutaneous nerve&nbsp;</p>","<p>Radial nerve</p>","<p>Axillary nerve</p>","<p>Median nerve</p>","<p>The Triceps Brachii are supplied by the Radial nerve (C7 and C8)</p>","Innervation, Anatomy, Upper limb, Biceps"
"1757112","2015-10-21 06:54:02","1505203","3.0900","109","67","E","5","<p>What are the actions of the coracobrachialis?</p>","<p>Abduction of the arm at the shoulder and medial rotation of the arm</p>","<p>Lateral rotation of the arm and flexes the arm at the shoulder&nbsp;</p>","<p>Flexes and abducts the forearm at the elbow&nbsp;</p>","<p>Supination of the forearm when the forearm is partially flexed</p>","<p>Flexes and adducts the arm at the shoulder&nbsp;</p>","<p>The coracobrachialis flexes and adducts the arm at the shoulder</p>","Anatomy, Upper limb"
"1757133","2015-10-21 07:02:39","1504702","2.9000","85","60","C","5","<p>Where do the superficial muscles of the anterior forearm originate?</p>","<p>Olecranon of the ulna</p>","<p>Deltoid tubercle</p>","<p>Medial epicondyle of the humerus</p>","<p>Lateral epicondyle of the humerus</p>","<p>Head of radius</p>","<p>Many muscles in the forearm arise from the common flexor origin on the medial epicondyle of the humerus.</p>","Anatomy"
"1757208","2015-10-21 07:47:24","1505203","2.9900","100","67","C","5","<p>What are the main actions of the Infraspinatus?</p>","<p>Assists the deltoid in abduction of the shoulder joint and medially rotates the shoulder joint</p>","<p>Medially rotates and adducts the shoulder joint</p>","<p>Laterally rotates shoulder and helps hold humeral head in the glenoid cavity</p>","<p>Part flexes and medially rates the shoulder</p>","<p>Rotates the shoulder laterally and adducts the arm from the shoulder</p>","<p>The infraspinatus laterally rotates the shoulder joint and helps to hold the humeral head in the glenoid cavity of the scapula.</p>","Anatomy, Upper limb, Muscle Actions"
"1757227","2015-10-21 07:57:51","1501985","1.9600","72","50","B","4","<p>How many major joints are there in the shoulder region?</p>","<p>1</p>","<p>3</p>","<p>6</p>","<p>4</p>","","<p>There are three major joints in the shouder region. There is the glenohumeral joint, the acromioclavicular joint and the sternoclavicular joint.</p>","-"
"1757369","2015-10-21 09:32:39","1507356","2.8400","133","77","B","3","<p>When feeling for a pulse in the wrist, which artery are you palpating?</p>","<p>Ulnar</p>","<p>Radial</p>","<p>Brachial</p>","","","<p>The radial nerve runs superficially in the wrist, allowing it to be palpated for a pulse.</p>","NEWS scores, Anatomy, Clinical Skills, PCS Unit 1"
"1757444","2015-10-21 10:03:34","1504327","2.3300","93","54","B","5","<p>Copper deposits in the brain, liver and kidneys, due to low ceruloplasmin are characteristic of which disease?</p>","<p>Multiple myeloma&nbsp;</p>","<p>Wilson's disease&nbsp;</p>","<p>Nephrotic syndrome&nbsp;</p>","<p>Hemochromatosis</p>","<p>Anemia&nbsp;</p>","<p>Wilson's disease will lead to a deficiency in the copper transporting protein ceruloplasmin. This means that copper is deposited in the liver, brain and kidneys. In 66% of patients with Wilson's disease, a brown&nbsp;Kayser&ndash;Fleischer ring will form around the eye due to copper deposits.</p>","Cellular biology, Histology"
"1757445","2015-10-21 04:34:13","1508184","3.0100","150","77","A","5","<p>Lactate is produced in the skeletal muscle during intense exercise by anaerobic respiration , which major organ is responsible for getting rid of lactate and which is the final product does it convert into ?</p>","<p>liver - glucose&nbsp;</p>","<p>lung - CO2</p>","<p>Heart - CO2</p>","<p>liver -pyruvare&nbsp;</p>","<p>liver- CO2</p>","<p>A- Cori cycle Liver converts Lactate back into glucose and tranposrt back into the muscle via gluconeogensis and using the energy from B-oxidation .</p>","Metabolism, PCS Unit 1"
"1757460","2015-10-21 02:52:41","1504327","2.8400","83","56","A","5","<p>What blood vessels or nerves pass through the quadrangular space?</p>","<p>Axillary nerve, posterior humeral circumflex artery&nbsp;</p>","<p>Axillary nerve, brachial nerve, cephalic vein</p>","<p>Muscoskeletal nerve, long thoracic nerve</p>","<p>Muscoskeletal nerve, anterior humeral circumflex artery</p>","<p>Radial nerve, profunda brachii artery</p>","<p>The axillary nerve and posterior circumflex artery pass through the quadrangular space.&nbsp;</p>","Anatomy"
"1757467","2015-10-21 10:12:24","1508184","3.0700","105","56","E","5","<p>What is Tay Sachs Disease&nbsp;</p>","<p>Glycogen storage disorder relates to glycogen metabolism and results dysfunction of muscle cells&nbsp;</p>","<p>Glycogen storage disorder relates glycogen metabolism and results dysfunction of nerve cells</p>","<p>Lipid storage disorder relates to fatty acid metabolism and results dysfunction of muscle cells&nbsp;</p>","<p>Lipid storage disorder relates to fatty acid metabolism and results dysfunction of nerve cells&nbsp;</p>","<p>Lipid storage disorder relates to sphingolipid metabolism and results dysfunction of nerve cells .</p>","<p>Tay -Sachs (TS) disease is a rare autosome recessive disease that causes progressive deterioration of nerve cells and this is due to excee accumulation of ganliosides in the brain's nerve cells. A ganglioside is a form of sphingoplipid , hence TS disease is type of sphingolipidoses (metabolism relates to sphingolipid metabolism)</p>","Formative Assessment"
"1757503","2015-10-21 10:26:02","1508184","3.2300","140","79","C","5","<p>Which nerves para-sympathetically reduce heart rate ? By which neurotransmitter ?</p>","<p>(Cranial nerve ) CN IX &nbsp;-- Ach</p>","<p>CN IX - noradrenaline</p>","<p>CN X - Ach</p>","<p>CN X- noradrenaline</p>","<p>CN XII - Ach</p>","<p>CN X is vaugs nerve that parasympathetic control heart and gut &nbsp;and Ach always find in para - sympathetic neurons in both post and pre-ganglion neurons.</p>","PCS unit 2 Heart"
"1757530","2015-10-21 10:38:43","1507578","2.6200","133","74","B","5","<p>In the rate limiting step of Glycolysis, the enzyme phosphofructosekinase-1 (PFK1) is allosterically activated by which one of the following..</p>","<p>Fructose-1,6-bisphosphate</p>","<p>Fructose-2,6-bisphosphate</p>","<p>ATP</p>","<p>Citrate</p>","<p>None of the above</p>","<p>fructose-1,6-bisphosphate</p>","PCS Unit 1, Biochemistry"
"1757550","2015-10-21 02:54:59","1505285","3.1000","110","69","D","5","<p>How does an activated fatty acid enter a mitochondrion if it is longer than 12 C atoms?&nbsp;</p>","<p>Diffusion through the double mitochondrial membrane.</p>","<p>Phosphorylated by a kinase then diffuses into the mitochondrion.</p>","<p>Acyl Co.A is removed from the fatty acid and then the fatty acid is transported via a ligand gated protein channel.</p>","<p>The Acyl group is removed from the activated fatty acid and a molecule of carnitine attached to allow the fatty acid to enter the mitochondrion via the carnitine shuttle.</p>","<p>The fatty acid is broken into 2 C fragments and then enters the Krebs Cycle.</p>","<p>The 12 C fatty acid is too long to enter the mitochondrion via diffusion, so instead requires a specific pathway for its entry. After entry, the carnitine is removed and travels back into the cytoplasm for re-use and an acyl group is reattached to the fatty acid. </p>","Cellular biology, Metabolism, Biochemistry"
"1757574","2015-10-21 10:56:03","1507187","2.5900","92","54","C","5","<p>Cardiac muscles may differ from skeletal muscles. Which of the following is NOT a significant difference between cardiac and skeletal muscles?</p>","<p>Organization&nbsp;</p>","<p>Electrical and mechnaical coupling&nbsp;</p>","<p>Structure of contractile elements&nbsp;</p>","<p>Excitation - contraction coupling&nbsp;</p>","<p>Mechanisms underlying the regulation of contractile force</p>","<p>Cardiac muscles differ from skeletal muscles in organziation, electrical and mechanical coupling, excitation-contraction coupling and mechanisms underlying the regulation of contractile force. The structure of the contractile elements of cardiac myocytes however, is very similar to that of skeletal muscles.</p>","Muscle Actions"
"1757782","2015-10-21 11:58:11","1508184","3.0300","100","60","E","5","<p>what is the function of EPL (Extensor pollics longus) ?</p>","<p>Extend MCP (metacarpophalangeal ) joints</p>","<p>Extend &nbsp;PIP(proximal interphalangeal) joint</p>","<p>Extend CMC (Carpal-metacarpal) joint&nbsp;</p>","<p>Extend DIP joint&nbsp;</p>","<p>Extend all joints of the thumb&nbsp;</p>","<p>EPL orginates from ulnar bone and insert into the distal phalanx, that covers all the joints of the thumb and hence able to extend all the joints of the thumb.&#12288;</p>","Anatomy, posterior forearm anatomy"
"1757807","2015-10-21 12:04:13","1508184","2.8900","94","57","B","5","<p>There are 5 deep muscles in the posterior forearm compartment , what are they ?</p>","<p>Extensor Indicis ,&nbsp;Extensor Pollicis Longus , Extensor radialis Carpi longus (ERCL) ,Extensor Pollicis Brevis, Abductor Pollicis Longus</p>","<p>Extensor Pollicis Brevis,&nbsp;Abductor Pollicis Longus , supinators ,&nbsp;Extensor Indicis , Extensor Pollicis Longus ,&nbsp;</p>","<p>supinators , Extensor Indicis , Extensor Pollicis Longus ,ERCL , ERCB (extensor radalalis carpi brevis)&nbsp;</p>","<p>ERCL , ERCB , Extensor digiti minimi ,Extensor Digitorum ,&nbsp;Brachioradialis</p>","<p>ERCL , ERCB , Extensor digiti minimi ,Extensor Digitorum , anconeus&nbsp;</p>","<p>Extensor Pollicis Brevis, Abductor Pollicis Longus , supinators , Extensor Indicis , Extensor Pollicis Longus , = deep&nbsp;</p><p>ERCL , ERCB , Extensor digiti minimi ,Extensor Digitorum , Brachioradialis ,&nbsp;anconeus = superficial .</p>","Anatomy, Extensor"
"1757812","2015-10-21 12:05:40","1508184","2.6000","88","55","B","5","<p>How many supinators in the arms &nbsp;?</p>","<p>1</p>","<p>2</p>","<p>3</p>","<p>4</p>","<p>5</p>","<p>Biceps and supinator&nbsp;</p>","Anatomy"
"1757815","2015-10-21 12:07:27","1508184","2.9200","97","64","B","5","<p>Which nerves innervate the hypothenar muscles&nbsp;</p>","<p>Radial nerve</p>","<p>Ulnar nerve</p>","<p>Median nerve</p>","<p>muscutaneous nerve&nbsp;</p>","<p>Axiliary nerve</p>","<p>Ulnar nerve&nbsp;</p>","Anatomy"
"1757844","2015-10-21 12:15:26","1508184","2.6100","113","62","B","5","<p>Which uniport GLUT has the lowest affinity for glucose ?</p>","<p>GLUT 1</p>","<p>GLUT2</p>","<p>GLUT 3&nbsp;</p>","<p>GLUT 4</p>","<p>GLUT5</p>","<p>GLUT2 . In pancrease also responsible for insulin and glucagon release . In addition its found in kidney and liver , hence they are not affected by insulin . GLUT-1 also find in brain that insulin has no effect to it .&nbsp;</p>","Biochemistry"
